8600.08	1.54464	
8700.11	1.55068	
8700.11	1.55035	
8700.11	1.55048	
8700.11	1.55049	
8800.13	1.55648	
8800.13	1.5564	
8800.14	1.55634	
8900.16	1.56205	
8900.15	1.562	
8900.16	1.56214	
9000	1.56764	
9000	1.56775	
9000	1.5677	
9100.02	1.57324	
9100.02	1.57317	
9100.02	1.57326	
9200.04	1.57847	
9200.04	1.57846	
9200.05	1.57846	
9200.05	1.57846	
9300.07	1.58377	
9300.07	1.58386	
9300.07	1.58396	
9400.1	1.58897	
9400.1	1.58901	
9400.1	1.58904	
9500.12	1.59395	
9500.12	1.5939	
9500.12	1.59392	
9600.15	1.59878	
9600.15	1.59883	
9600.15	1.59904	
9699.99	1.60378	
9699.98	1.60378	
9699.98	1.60367	
9699.98	1.60386	
9800.01	1.60836	
9800.01	1.60846	
9800.01	1.60848	
9900.03	1.61308	
9900.03	1.61313	
9900.03	1.6131	
10000.1	1.61761	
10000.1	1.6176	
10000.1	1.61759	
10100.1	1.62209	
10100.1	1.62214	
10100.1	1.62209	
10100.1	1.6221	
10200.1	1.62635	
10200.1	1.62635	
10200.1	1.62629	
10300.1	1.63068	
10300.1	1.63064	
10300.1	1.6308	
10400.2	1.63494	
10400.2	1.63497	
10400.2	1.63493	
10500	1.63881	
10500	1.63885	
10500	1.63888	
10500	1.63889	
10600	1.64275	
10600	1.64292	
10600	1.64274	
10700	1.64694	
10700	1.64675	
10700	1.64677	
10800.1	1.65063	
10800.1	1.65072	
10800.1	1.65062	
10900.1	1.65439	
10900.1	1.6544	
10900.1	1.65442	
10900.1	1.65439	
11000.1	1.65815	
11000.1	1.65829	
11000.1	1.65817	
11100.1	1.66172	
11100.1	1.66171	
11100.1	1.66167	
11200.2	1.66535	
11200.2	1.66516	
11200.2	1.66525	
11300	1.66867	
11300	1.66873	
11300	1.66865	
11300	1.66871	
11400	1.67214	
11400	1.67215	
11400	1.67213	
11500.1	1.67542	
11500.1	1.67566	
11500.1	1.67555	
11600.1	1.67871	
11600.1	1.67877	
11600.1	1.67882	
11700.1	1.68202	
11700.1	1.68212	
11700.1	1.68209	
11800.1	1.68516	
11800.1	1.68505	
11800.1	1.68517	
11800.1	1.68512	
11900.2	1.68834	
11900.2	1.68826	
11900.2	1.68809	
12000.2	1.69129	
12000.2	1.69125	
12000.2	1.69126	
12100	1.6944	
12100	1.69439	
12100	1.69416	
12200	1.69726	
12200	1.69723	
12200	1.69734	
12200	1.69724	
12300.1	1.70017	
12300.1	1.69993	
12300.1	1.70007	
12400.1	1.70287	
12400.1	1.70283	
12400.1	1.70297	
12500.1	1.70586	
12500.1	1.7057	
12500.1	1.70572	
12600.1	1.70838	
12600.1	1.70842	
