8700.11	2.18944	
8700.11	2.1894	
8700.11	2.18954	
8800.13	2.18938	
8800.13	2.18927	
8800.13	2.18947	
8900.16	2.1894	
8900.16	2.18936	
8900.16	2.18944	
9000	2.18934	
9000	2.1896	
9000	2.18937	
9100.02	2.18925	
9100.02	2.18944	
9100.02	2.18938	
9100.02	2.18927	
9200.04	2.18944	
9200.04	2.18949	
9200.04	2.18943	
9300.07	2.18962	
9300.07	2.1896	
9300.07	2.18972	
9400.1	2.18975	
9400.09	2.18931	
9400.1	2.18948	
9500.12	2.18953	
9500.12	2.18936	
9500.12	2.18939	
9600.15	2.18937	
9600.14	2.18918	
9600.15	2.18951	
9699.98	2.18938	
9699.98	2.18969	
9699.98	2.18921	
9800.01	2.18946	
9800.01	2.18947	
9800.01	2.18936	
9900.04	2.18919	
9900.03	2.1892	
9900.03	2.18933	
10000.1	2.18917	
10000.1	2.18925	
10000.1	2.18955	
10000.1	2.18931	
10100.1	2.18941	
10100.1	2.18933	
10100.1	2.1894	
10200.1	2.18934	
10200.1	2.18925	
10200.1	2.18922	
10300.1	2.1892	
10300.1	2.18918	
10300.1	2.18925	
10400.2	2.18918	
10400.2	2.18932	
10400.2	2.18943	
10500	2.18908	
10500	2.18918	
10500	2.18905	
10500	2.18936	
10600	2.18904	
10600	2.18919	
10600	2.18914	
10700	2.18903	
10700	2.18932	
10700	2.1893	
10800.1	2.18929	
10800.1	2.1894	
10800.1	2.18918	
10900.1	2.18933	
10900.1	2.18921	
10900.1	2.18928	
11000.1	2.18921	
11000.1	2.18917	
11000.1	2.18938	
11100.1	2.18937	
11100.1	2.18896	
11100.1	2.18894	
11100.1	2.18898	
11200.2	2.18901	
11200.2	2.18896	
11200.2	2.1889	
11300	2.18907	
11300	2.18897	
11300	2.18908	
11400	2.18911	
11400	2.18902	
11400	2.18918	
11500.1	2.189	
11500.1	2.18921	
11500.1	2.18894	
11500.1	2.18895	
11600.1	2.18902	
11600.1	2.18901	
11600.1	2.18931	
11700.1	2.18897	
11700.1	2.18891	
11700.1	2.18893	
11800.1	2.18889	
11800.1	2.18884	
11800.1	2.189	
11800.1	2.18876	
11900.2	2.18909	
11900.2	2.1887	
11900.2	2.18878	
12000.2	2.18888	
12000.2	2.18896	
12000.2	2.18886	
12100	2.18873	
12100	2.18877	
12100	2.18897	
12200	2.18883	
12200	2.18876	
12200	2.18878	
12300.1	2.18868	
12300.1	2.18886	
12300.1	2.18888	
12300.1	2.18892	
12400.1	2.18874	
12400.1	2.18886	
12400.1	2.18912	
12500.1	2.18888	
12500.1	2.18866	
12500.1	2.18899	
12600.1	2.18879	
12600.1	2.18871	
12600.1	2.18874	
12700.2	2.18874	
12700.2	2.18869	
12700.2	2.18877	
12700.2	2.18856	
12800	2.1886	
12800	2.18867	
12800	2.1888	
12900	2.18859	
12900	2.18878	
12900	2.18843	
13000.1	2.18854	
13000.1	2.18865	
13000.1	2.18867	
13100.1	2.18872	
13100.1	2.18865	
13100.1	2.1887	
13100.1	2.18878	
13200.1	2.18855	
13200.1	2.18851	
13200.1	2.18835	
13300.1	2.18842	
13300.1	2.18846	
13300.1	2.18841	
13400.2	2.1884	
13400.2	2.18843	
13400.2	2.1885	
13500.2	2.18851	
13500.2	2.18867	
13500.2	2.18847	
13500.2	2.18863	
13600	2.18876	
13600	2.18857	
13600	2.18852	
13700	2.18847	
13700	2.18838	
13700	2.18864	
13800.1	2.18863	
13800.1	2.18839	
13800.1	2.1885	
13900.1	2.18842	
13900.1	2.1885	
13900.1	2.18851	
13999.1	2.18723	
14000.1	2.1884	
14000.1	2.18844	
14000.1	2.18844	
14100.1	2.18821	
